ImageID, Label, k, Distance, Accuracy
8492,6,5,Euclidian,97%
8493,0,5,Euclidian,97%
8494,9,5,Euclidian,97%
8495,1,5,Euclidian,97%
8496,1,5,Euclidian,97%
8497,0,5,Euclidian,97%
8498,8,5,Euclidian,97%
8499,8,5,Euclidian,97%
8500,2,5,Euclidian,97%
8501,7,5,Euclidian,97%
8502,7,5,Euclidian,97%
8503,2,5,Euclidian,97%
8504,5,5,Euclidian,97%
8505,2,5,Euclidian,97%
8506,1,5,Euclidian,97%
8507,4,5,Euclidian,97%
8508,2,5,Euclidian,97%
8509,6,5,Euclidian,97%
8510,7,5,Euclidian,97%
8511,8,5,Euclidian,97%
8512,7,5,Euclidian,97%
8513,4,5,Euclidian,97%
8514,3,5,Euclidian,97%
8515,3,5,Euclidian,97%
8516,6,5,Euclidian,97%
8517,3,5,Euclidian,97%
8518,4,5,Euclidian,97%
8519,4,5,Euclidian,97%
8520,2,5,Euclidian,97%
8521,8,5,Euclidian,97%
8522,7,5,Euclidian,97%
8523,3,5,Euclidian,97%
8524,7,5,Euclidian,97%
8525,0,5,Euclidian,97%
8526,1,5,Euclidian,97%
8527,1,5,Euclidian,97%
8528,9,5,Euclidian,97%
8529,7,5,Euclidian,97%
8530,0,5,Euclidian,97%
8531,1,5,Euclidian,97%
8532,7,5,Euclidian,97%
8533,9,5,Euclidian,97%
8534,6,5,Euclidian,97%
8535,3,5,Euclidian,97%
8536,9,5,Euclidian,97%
8537,4,5,Euclidian,97%
8538,7,5,Euclidian,97%
8539,8,5,Euclidian,97%
8540,4,5,Euclidian,97%
8541,7,5,Euclidian,97%
8542,8,5,Euclidian,97%
8543,3,5,Euclidian,97%
8544,3,5,Euclidian,97%
8545,3,5,Euclidian,97%
8546,7,5,Euclidian,97%
8547,5,5,Euclidian,97%
8548,3,5,Euclidian,97%
8549,9,5,Euclidian,97%
8550,8,5,Euclidian,97%
8551,0,5,Euclidian,97%
8552,6,5,Euclidian,97%
8553,3,5,Euclidian,97%
8554,1,5,Euclidian,97%
8555,5,5,Euclidian,97%
8556,4,5,Euclidian,97%
8557,6,5,Euclidian,97%
8558,0,5,Euclidian,97%
8559,1,5,Euclidian,97%
8560,3,5,Euclidian,97%
8561,4,5,Euclidian,97%
8562,1,5,Euclidian,97%
8563,3,5,Euclidian,97%
8564,1,5,Euclidian,97%
8565,5,5,Euclidian,97%
8566,5,5,Euclidian,97%
8567,0,5,Euclidian,97%
8568,7,5,Euclidian,97%
8569,7,5,Euclidian,97%
8570,6,5,Euclidian,97%
8571,3,5,Euclidian,97%
8572,3,5,Euclidian,97%
8573,2,5,Euclidian,97%
8574,0,5,Euclidian,97%
8575,0,5,Euclidian,97%
8576,2,5,Euclidian,97%
8577,6,5,Euclidian,97%
8578,2,5,Euclidian,97%
8579,6,5,Euclidian,97%
8580,4,5,Euclidian,97%
8581,0,5,Euclidian,97%
8582,5,5,Euclidian,97%
8583,8,5,Euclidian,97%
8584,5,5,Euclidian,97%
8585,7,5,Euclidian,97%
8586,1,5,Euclidian,97%
8587,0,5,Euclidian,97%
8588,3,5,Euclidian,97%
8589,3,5,Euclidian,97%
8590,2,5,Euclidian,97%
8591,0,5,Euclidian,97%
8592,6,5,Euclidian,97%
8593,0,5,Euclidian,97%
8594,1,5,Euclidian,97%
8595,9,5,Euclidian,97%
8596,9,5,Euclidian,97%
8597,0,5,Euclidian,97%
8598,3,5,Euclidian,97%
8599,3,5,Euclidian,97%
8600,7,5,Euclidian,97%
8601,5,5,Euclidian,97%
8602,0,5,Euclidian,97%
8603,9,5,Euclidian,97%
8604,9,5,Euclidian,97%
8605,8,5,Euclidian,97%
8606,5,5,Euclidian,97%
8607,3,5,Euclidian,97%
8608,5,5,Euclidian,97%
8609,1,5,Euclidian,97%
8610,0,5,Euclidian,97%
8611,2,5,Euclidian,97%
8612,7,5,Euclidian,97%
8613,2,5,Euclidian,97%
8614,7,5,Euclidian,97%
8615,8,5,Euclidian,97%
8616,6,5,Euclidian,97%
8617,5,5,Euclidian,97%
8618,7,5,Euclidian,97%
8619,4,5,Euclidian,97%
8620,2,5,Euclidian,97%
8621,5,5,Euclidian,97%
8622,7,5,Euclidian,97%
8623,8,5,Euclidian,97%
8624,9,5,Euclidian,97%
8625,7,5,Euclidian,97%
8626,7,5,Euclidian,97%
8627,3,5,Euclidian,97%
8628,7,5,Euclidian,97%
8629,7,5,Euclidian,97%
8630,2,5,Euclidian,97%
8631,9,5,Euclidian,97%
8632,4,5,Euclidian,97%
8633,8,5,Euclidian,97%
8634,8,5,Euclidian,97%
8635,2,5,Euclidian,97%
8636,6,5,Euclidian,97%
8637,3,5,Euclidian,97%
8638,3,5,Euclidian,97%
8639,7,5,Euclidian,97%
8640,4,5,Euclidian,97%
8641,5,5,Euclidian,97%
8642,9,5,Euclidian,97%
8643,4,5,Euclidian,97%
8644,8,5,Euclidian,97%
8645,1,5,Euclidian,97%
8646,3,5,Euclidian,97%
8647,9,5,Euclidian,97%
8648,6,5,Euclidian,97%
8649,0,5,Euclidian,97%
8650,1,5,Euclidian,97%
8651,5,5,Euclidian,97%
8652,7,5,Euclidian,97%
8653,1,5,Euclidian,97%
8654,3,5,Euclidian,97%
8655,4,5,Euclidian,97%
8656,0,5,Euclidian,97%
8657,7,5,Euclidian,97%
8658,1,5,Euclidian,97%
8659,0,5,Euclidian,97%
8660,2,5,Euclidian,97%
8661,8,5,Euclidian,97%
8662,4,5,Euclidian,97%
8663,0,5,Euclidian,97%
8664,5,5,Euclidian,97%
8665,7,5,Euclidian,97%
8666,8,5,Euclidian,97%
8667,4,5,Euclidian,97%
8668,3,5,Euclidian,97%
8669,1,5,Euclidian,97%
8670,2,5,Euclidian,97%
8671,1,5,Euclidian,97%
8672,3,5,Euclidian,97%
8673,2,5,Euclidian,97%
8674,6,5,Euclidian,97%
8675,6,5,Euclidian,97%
8676,6,5,Euclidian,97%
8677,0,5,Euclidian,97%
8678,4,5,Euclidian,97%
8679,7,5,Euclidian,97%
8680,0,5,Euclidian,97%
8681,6,5,Euclidian,97%
8682,3,5,Euclidian,97%
8683,3,5,Euclidian,97%
8684,3,5,Euclidian,97%
8685,0,5,Euclidian,97%
8686,1,5,Euclidian,97%
8687,2,5,Euclidian,97%
8688,8,5,Euclidian,97%
8689,9,5,Euclidian,97%
8690,1,5,Euclidian,97%
8691,2,5,Euclidian,97%
8692,5,5,Euclidian,97%
8693,6,5,Euclidian,97%
8694,6,5,Euclidian,97%
8695,3,5,Euclidian,97%
8696,2,5,Euclidian,97%
8697,4,5,Euclidian,97%
8698,3,5,Euclidian,97%
8699,6,5,Euclidian,97%
8700,2,5,Euclidian,97%
8701,2,5,Euclidian,97%
8702,3,5,Euclidian,97%
8703,3,5,Euclidian,97%
8704,1,5,Euclidian,97%
8705,3,5,Euclidian,97%
8706,4,5,Euclidian,97%
8707,3,5,Euclidian,97%
8708,1,5,Euclidian,97%
8709,0,5,Euclidian,97%
8710,4,5,Euclidian,97%
8711,6,5,Euclidian,97%
8712,2,5,Euclidian,97%
8713,3,5,Euclidian,97%
8714,1,5,Euclidian,97%
8715,8,5,Euclidian,97%
8716,0,5,Euclidian,97%
8717,8,5,Euclidian,97%
8718,2,5,Euclidian,97%
8719,5,5,Euclidian,97%
8720,6,5,Euclidian,97%
8721,0,5,Euclidian,97%
8722,7,5,Euclidian,97%
8723,5,5,Euclidian,97%
8724,8,5,Euclidian,97%
8725,8,5,Euclidian,97%
8726,9,5,Euclidian,97%
8727,1,5,Euclidian,97%
8728,0,5,Euclidian,97%
8729,7,5,Euclidian,97%
8730,7,5,Euclidian,97%
8731,3,5,Euclidian,97%
8732,9,5,Euclidian,97%
8733,8,5,Euclidian,97%
8734,5,5,Euclidian,97%
8735,3,5,Euclidian,97%
8736,4,5,Euclidian,97%
8737,2,5,Euclidian,97%
8738,8,5,Euclidian,97%
8739,9,5,Euclidian,97%
8740,4,5,Euclidian,97%
8741,5,5,Euclidian,97%
8742,9,5,Euclidian,97%
8743,9,5,Euclidian,97%
8744,9,5,Euclidian,97%
8745,8,5,Euclidian,97%
8746,2,5,Euclidian,97%
8747,6,5,Euclidian,97%
8748,2,5,Euclidian,97%
8749,9,5,Euclidian,97%
8750,5,5,Euclidian,97%
8751,5,5,Euclidian,97%
8752,1,5,Euclidian,97%
8753,8,5,Euclidian,97%
8754,5,5,Euclidian,97%
8755,2,5,Euclidian,97%
8756,5,5,Euclidian,97%
8757,5,5,Euclidian,97%
8758,7,5,Euclidian,97%
8759,9,5,Euclidian,97%
8760,0,5,Euclidian,97%
8761,4,5,Euclidian,97%
8762,6,5,Euclidian,97%
8763,2,5,Euclidian,97%
8764,9,5,Euclidian,97%
8765,3,5,Euclidian,97%
8766,8,5,Euclidian,97%
8767,8,5,Euclidian,97%
8768,4,5,Euclidian,97%
8769,7,5,Euclidian,97%
8770,1,5,Euclidian,97%
8771,1,5,Euclidian,97%
8772,7,5,Euclidian,97%
8773,3,5,Euclidian,97%
8774,4,5,Euclidian,97%
8775,7,5,Euclidian,97%
8776,8,5,Euclidian,97%
8777,3,5,Euclidian,97%
8778,6,5,Euclidian,97%
8779,3,5,Euclidian,97%
8780,3,5,Euclidian,97%
8781,4,5,Euclidian,97%
8782,8,5,Euclidian,97%
8783,0,5,Euclidian,97%
8784,5,5,Euclidian,97%
8785,2,5,Euclidian,97%
8786,2,5,Euclidian,97%
8787,2,5,Euclidian,97%
8788,1,5,Euclidian,97%
8789,8,5,Euclidian,97%
8790,5,5,Euclidian,97%
8791,7,5,Euclidian,97%
8792,0,5,Euclidian,97%
8793,7,5,Euclidian,97%
8794,3,5,Euclidian,97%
8795,4,5,Euclidian,97%
8796,0,5,Euclidian,97%
8797,4,5,Euclidian,97%
8798,2,5,Euclidian,97%
8799,7,5,Euclidian,97%
8800,1,5,Euclidian,97%
8801,0,5,Euclidian,97%
8802,0,5,Euclidian,97%
8803,0,5,Euclidian,97%
8804,9,5,Euclidian,97%
8805,8,5,Euclidian,97%
8806,1,5,Euclidian,97%
8807,9,5,Euclidian,97%
8808,7,5,Euclidian,97%
8809,8,5,Euclidian,97%
8810,1,5,Euclidian,97%
8811,9,5,Euclidian,97%
8812,6,5,Euclidian,97%
8813,7,5,Euclidian,97%
8814,6,5,Euclidian,97%
8815,4,5,Euclidian,97%
8816,8,5,Euclidian,97%
8817,0,5,Euclidian,97%
8818,6,5,Euclidian,97%
8819,3,5,Euclidian,97%
8820,3,5,Euclidian,97%
8821,6,5,Euclidian,97%
8822,8,5,Euclidian,97%
8823,8,5,Euclidian,97%
8824,5,5,Euclidian,97%
8825,4,5,Euclidian,97%
8826,1,5,Euclidian,97%
8827,3,5,Euclidian,97%
8828,4,5,Euclidian,97%
8829,7,5,Euclidian,97%
8830,8,5,Euclidian,97%
8831,9,5,Euclidian,97%
8832,6,5,Euclidian,97%
8833,3,5,Euclidian,97%
8834,9,5,Euclidian,97%
8835,6,5,Euclidian,97%
8836,6,5,Euclidian,97%
8837,9,5,Euclidian,97%
8838,2,5,Euclidian,97%
8839,8,5,Euclidian,97%
8840,7,5,Euclidian,97%
8841,1,5,Euclidian,97%
8842,2,5,Euclidian,97%
8843,5,5,Euclidian,97%
8844,4,5,Euclidian,97%
8845,0,5,Euclidian,97%
8846,6,5,Euclidian,97%
8847,8,5,Euclidian,97%
8848,2,5,Euclidian,97%
8849,2,5,Euclidian,97%
8850,0,5,Euclidian,97%
8851,6,5,Euclidian,97%
8852,9,5,Euclidian,97%
8853,6,5,Euclidian,97%
8854,0,5,Euclidian,97%
8855,1,5,Euclidian,97%
8856,5,5,Euclidian,97%
8857,7,5,Euclidian,97%
8858,7,5,Euclidian,97%
8859,3,5,Euclidian,97%
8860,9,5,Euclidian,97%
8861,3,5,Euclidian,97%
8862,9,5,Euclidian,97%
8863,8,5,Euclidian,97%
8864,4,5,Euclidian,97%
8865,9,5,Euclidian,97%
8866,2,5,Euclidian,97%
8867,0,5,Euclidian,97%
8868,4,5,Euclidian,97%
8869,0,5,Euclidian,97%
8870,2,5,Euclidian,97%
8871,9,5,Euclidian,97%
8872,8,5,Euclidian,97%
8873,1,5,Euclidian,97%
8874,2,5,Euclidian,97%
8875,4,5,Euclidian,97%
8876,5,5,Euclidian,97%
8877,8,5,Euclidian,97%
8878,6,5,Euclidian,97%
8879,7,5,Euclidian,97%
8880,2,5,Euclidian,97%
8881,8,5,Euclidian,97%
8882,9,5,Euclidian,97%
8883,6,5,Euclidian,97%
8884,7,5,Euclidian,97%
8885,0,5,Euclidian,97%
8886,9,5,Euclidian,97%
8887,6,5,Euclidian,97%
8888,8,5,Euclidian,97%
8889,2,5,Euclidian,97%
8890,3,5,Euclidian,97%
8891,9,5,Euclidian,97%
8892,3,5,Euclidian,97%
8893,9,5,Euclidian,97%
8894,8,5,Euclidian,97%
8895,6,5,Euclidian,97%
8896,9,5,Euclidian,97%
8897,4,5,Euclidian,97%
8898,5,5,Euclidian,97%
8899,2,5,Euclidian,97%
8900,5,5,Euclidian,97%
8901,1,5,Euclidian,97%
8902,7,5,Euclidian,97%
8903,5,5,Euclidian,97%
8904,3,5,Euclidian,97%
8905,5,5,Euclidian,97%
8906,7,5,Euclidian,97%
8907,5,5,Euclidian,97%
8908,4,5,Euclidian,97%
8909,1,5,Euclidian,97%
8910,3,5,Euclidian,97%
8911,1,5,Euclidian,97%
8912,1,5,Euclidian,97%
8913,7,5,Euclidian,97%
8914,0,5,Euclidian,97%
8915,2,5,Euclidian,97%
8916,8,5,Euclidian,97%
8917,3,5,Euclidian,97%
8918,7,5,Euclidian,97%
8919,4,5,Euclidian,97%
8920,9,5,Euclidian,97%
8921,1,5,Euclidian,97%
8922,2,5,Euclidian,97%
8923,1,5,Euclidian,97%
8924,5,5,Euclidian,97%
8925,3,5,Euclidian,97%
8926,8,5,Euclidian,97%
8927,9,5,Euclidian,97%
8928,3,5,Euclidian,97%
8929,9,5,Euclidian,97%
8930,5,5,Euclidian,97%
8931,8,5,Euclidian,97%
8932,7,5,Euclidian,97%
8933,0,5,Euclidian,97%
8934,9,5,Euclidian,97%
8935,7,5,Euclidian,97%
8936,1,5,Euclidian,97%
8937,3,5,Euclidian,97%
8938,0,5,Euclidian,97%
8939,9,5,Euclidian,97%
8940,9,5,Euclidian,97%
8941,0,5,Euclidian,97%
8942,3,5,Euclidian,97%
8943,8,5,Euclidian,97%
8944,8,5,Euclidian,97%
8945,8,5,Euclidian,97%
8946,9,5,Euclidian,97%
8947,0,5,Euclidian,97%
8948,9,5,Euclidian,97%
8949,5,5,Euclidian,97%
8950,1,5,Euclidian,97%
8951,7,5,Euclidian,97%
8952,7,5,Euclidian,97%
8953,5,5,Euclidian,97%
8954,8,5,Euclidian,97%
8955,5,5,Euclidian,97%
8956,1,5,Euclidian,97%
8957,0,5,Euclidian,97%
8958,1,5,Euclidian,97%
8959,4,5,Euclidian,97%
8960,6,5,Euclidian,97%
8961,5,5,Euclidian,97%
8962,4,5,Euclidian,97%
8963,4,5,Euclidian,97%
8964,9,5,Euclidian,97%
8965,9,5,Euclidian,97%
8966,0,5,Euclidian,97%
8967,7,5,Euclidian,97%
8968,1,5,Euclidian,97%
8969,9,5,Euclidian,97%
8970,5,5,Euclidian,97%
8971,8,5,Euclidian,97%
8972,6,5,Euclidian,97%
8973,2,5,Euclidian,97%
8974,7,5,Euclidian,97%
8975,8,5,Euclidian,97%
8976,3,5,Euclidian,97%
8977,0,5,Euclidian,97%
8978,0,5,Euclidian,97%
8979,0,5,Euclidian,97%
8980,1,5,Euclidian,97%
8981,8,5,Euclidian,97%
8982,0,5,Euclidian,97%
8983,2,5,Euclidian,97%
8984,3,5,Euclidian,97%
8985,9,5,Euclidian,97%
8986,2,5,Euclidian,97%
8987,5,5,Euclidian,97%
8988,8,5,Euclidian,97%
8989,2,5,Euclidian,97%
8990,6,5,Euclidian,97%
8991,0,5,Euclidian,97%
8992,1,5,Euclidian,97%
8993,1,5,Euclidian,97%
8994,0,5,Euclidian,97%
8995,9,5,Euclidian,97%
8996,2,5,Euclidian,97%
8997,5,5,Euclidian,97%
8998,9,5,Euclidian,97%
8999,6,5,Euclidian,97%
9000,4,5,Euclidian,97%
9001,1,5,Euclidian,97%
9002,5,5,Euclidian,97%
9003,9,5,Euclidian,97%
9004,0,5,Euclidian,97%
9005,2,5,Euclidian,97%
9006,0,5,Euclidian,97%
9007,0,5,Euclidian,97%
9008,8,5,Euclidian,97%
9009,7,5,Euclidian,97%
9010,6,5,Euclidian,97%
9011,4,5,Euclidian,97%
9012,4,5,Euclidian,97%
9013,7,5,Euclidian,97%
9014,7,5,Euclidian,97%
9015,2,5,Euclidian,97%
9016,2,5,Euclidian,97%
9017,0,5,Euclidian,97%
9018,8,5,Euclidian,97%
9019,9,5,Euclidian,97%
9020,4,5,Euclidian,97%
9021,2,5,Euclidian,97%
9022,4,5,Euclidian,97%
9023,7,5,Euclidian,97%
9024,2,5,Euclidian,97%
9025,7,5,Euclidian,97%
9026,2,5,Euclidian,97%
9027,2,5,Euclidian,97%
9028,1,5,Euclidian,97%
9029,7,5,Euclidian,97%
9030,0,5,Euclidian,97%
9031,8,5,Euclidian,97%
9032,4,5,Euclidian,97%
9033,6,5,Euclidian,97%
9034,5,5,Euclidian,97%
9035,7,5,Euclidian,97%
9036,3,5,Euclidian,97%
9037,8,5,Euclidian,97%
9038,9,5,Euclidian,97%
9039,8,5,Euclidian,97%
9040,9,5,Euclidian,97%
9041,1,5,Euclidian,97%
9042,7,5,Euclidian,97%
9043,6,5,Euclidian,97%
9044,0,5,Euclidian,97%
9045,6,5,Euclidian,97%
9046,6,5,Euclidian,97%
9047,8,5,Euclidian,97%
9048,5,5,Euclidian,97%
9049,6,5,Euclidian,97%
9050,7,5,Euclidian,97%
9051,6,5,Euclidian,97%
9052,4,5,Euclidian,97%
9053,1,5,Euclidian,97%
9054,2,5,Euclidian,97%
9055,5,5,Euclidian,97%
9056,6,5,Euclidian,97%
9057,6,5,Euclidian,97%
9058,8,5,Euclidian,97%
9059,6,5,Euclidian,97%
9060,1,5,Euclidian,97%
9061,4,5,Euclidian,97%
9062,2,5,Euclidian,97%
9063,9,5,Euclidian,97%
9064,6,5,Euclidian,97%
9065,1,5,Euclidian,97%
9066,9,5,Euclidian,97%
9067,3,5,Euclidian,97%
9068,9,5,Euclidian,97%
9069,7,5,Euclidian,97%
9070,6,5,Euclidian,97%
9071,1,5,Euclidian,97%
9072,0,5,Euclidian,97%
9073,2,5,Euclidian,97%
9074,5,5,Euclidian,97%
9075,6,5,Euclidian,97%
9076,3,5,Euclidian,97%
9077,4,5,Euclidian,97%
9078,0,5,Euclidian,97%
9079,8,5,Euclidian,97%
9080,8,5,Euclidian,97%
9081,6,5,Euclidian,97%
9082,8,5,Euclidian,97%
9083,0,5,Euclidian,97%
9084,3,5,Euclidian,97%
9085,6,5,Euclidian,97%
9086,1,5,Euclidian,97%
9087,3,5,Euclidian,97%
9088,4,5,Euclidian,97%
9089,0,5,Euclidian,97%
9090,3,5,Euclidian,97%
9091,0,5,Euclidian,97%
9092,4,5,Euclidian,97%
9093,1,5,Euclidian,97%
9094,1,5,Euclidian,97%
9095,5,5,Euclidian,97%
9096,4,5,Euclidian,97%
9097,0,5,Euclidian,97%
9098,2,5,Euclidian,97%
9099,6,5,Euclidian,97%
9100,7,5,Euclidian,97%
9101,2,5,Euclidian,97%
9102,9,5,Euclidian,97%
9103,2,5,Euclidian,97%
9104,6,5,Euclidian,97%
9105,5,5,Euclidian,97%
9106,8,5,Euclidian,97%
9107,8,5,Euclidian,97%
9108,3,5,Euclidian,97%
9109,4,5,Euclidian,97%
9110,2,5,Euclidian,97%
9111,7,5,Euclidian,97%
9112,8,5,Euclidian,97%
9113,4,5,Euclidian,97%
9114,0,5,Euclidian,97%
9115,0,5,Euclidian,97%
9116,9,5,Euclidian,97%
9117,8,5,Euclidian,97%
9118,6,5,Euclidian,97%
9119,9,5,Euclidian,97%
9120,3,5,Euclidian,97%
9121,2,5,Euclidian,97%
9122,3,5,Euclidian,97%
9123,7,5,Euclidian,97%
9124,3,5,Euclidian,97%
9125,3,5,Euclidian,97%
9126,2,5,Euclidian,97%
9127,9,5,Euclidian,97%
9128,3,5,Euclidian,97%
9129,0,5,Euclidian,97%
9130,3,5,Euclidian,97%
9131,1,5,Euclidian,97%
9132,0,5,Euclidian,97%
9133,1,5,Euclidian,97%
9134,2,5,Euclidian,97%
9135,1,5,Euclidian,97%
9136,7,5,Euclidian,97%
9137,6,5,Euclidian,97%
9138,4,5,Euclidian,97%
9139,2,5,Euclidian,97%
9140,1,5,Euclidian,97%
9141,7,5,Euclidian,97%
9142,4,5,Euclidian,97%
9143,5,5,Euclidian,97%
9144,5,5,Euclidian,97%
9145,1,5,Euclidian,97%
9146,7,5,Euclidian,97%
9147,8,5,Euclidian,97%
9148,8,5,Euclidian,97%
9149,6,5,Euclidian,97%
9150,2,5,Euclidian,97%
9151,2,5,Euclidian,97%
9152,5,5,Euclidian,97%
9153,6,5,Euclidian,97%
9154,8,5,Euclidian,97%
9155,5,5,Euclidian,97%
9156,9,5,Euclidian,97%
9157,4,5,Euclidian,97%
9158,8,5,Euclidian,97%
9159,7,5,Euclidian,97%
9160,3,5,Euclidian,97%
9161,4,5,Euclidian,97%
9162,0,5,Euclidian,97%
9163,6,5,Euclidian,97%
9164,3,5,Euclidian,97%
9165,4,5,Euclidian,97%
9166,4,5,Euclidian,97%
9167,5,5,Euclidian,97%
9168,1,5,Euclidian,97%
9169,3,5,Euclidian,97%
9170,4,5,Euclidian,97%
9171,9,5,Euclidian,97%
9172,7,5,Euclidian,97%
9173,5,5,Euclidian,97%
9174,8,5,Euclidian,97%
9175,5,5,Euclidian,97%
9176,5,5,Euclidian,97%
9177,7,5,Euclidian,97%
9178,2,5,Euclidian,97%
9179,9,5,Euclidian,97%
9180,2,5,Euclidian,97%
9181,5,5,Euclidian,97%
9182,1,5,Euclidian,97%
9183,8,5,Euclidian,97%
9184,9,5,Euclidian,97%
9185,5,5,Euclidian,97%
9186,2,5,Euclidian,97%
9187,8,5,Euclidian,97%
9188,9,5,Euclidian,97%
9189,2,5,Euclidian,97%
9190,6,5,Euclidian,97%
9191,8,5,Euclidian,97%
9192,5,5,Euclidian,97%
9193,7,5,Euclidian,97%
9194,0,5,Euclidian,97%
9195,2,5,Euclidian,97%
9196,7,5,Euclidian,97%
9197,9,5,Euclidian,97%
9198,8,5,Euclidian,97%
9199,1,5,Euclidian,97%
9200,8,5,Euclidian,97%
9201,0,5,Euclidian,97%
9202,5,5,Euclidian,97%
9203,6,5,Euclidian,97%
9204,7,5,Euclidian,97%
9205,3,5,Euclidian,97%
9206,7,5,Euclidian,97%
9207,3,5,Euclidian,97%
9208,7,5,Euclidian,97%
9209,5,5,Euclidian,97%
9210,3,5,Euclidian,97%
9211,9,5,Euclidian,97%
9212,6,5,Euclidian,97%
9213,4,5,Euclidian,97%
9214,7,5,Euclidian,97%
9215,7,5,Euclidian,97%
9216,9,5,Euclidian,97%
9217,2,5,Euclidian,97%
9218,6,5,Euclidian,97%
9219,9,5,Euclidian,97%
9220,1,5,Euclidian,97%
9221,7,5,Euclidian,97%
9222,7,5,Euclidian,97%
9223,1,5,Euclidian,97%
9224,7,5,Euclidian,97%
9225,8,5,Euclidian,97%
9226,7,5,Euclidian,97%
9227,1,5,Euclidian,97%
9228,2,5,Euclidian,97%
9229,3,5,Euclidian,97%
9230,5,5,Euclidian,97%
9231,5,5,Euclidian,97%
9232,9,5,Euclidian,97%
9233,2,5,Euclidian,97%
9234,4,5,Euclidian,97%
9235,5,5,Euclidian,97%
9236,2,5,Euclidian,97%
9237,8,5,Euclidian,97%
9238,5,5,Euclidian,97%
9239,4,5,Euclidian,97%
9240,6,5,Euclidian,97%
9241,5,5,Euclidian,97%
9242,4,5,Euclidian,97%
9243,1,5,Euclidian,97%
9244,1,5,Euclidian,97%
9245,2,5,Euclidian,97%
9246,8,5,Euclidian,97%
9247,9,5,Euclidian,97%
9248,3,5,Euclidian,97%
9249,9,5,Euclidian,97%
9250,7,5,Euclidian,97%
9251,8,5,Euclidian,97%
9252,5,5,Euclidian,97%
9253,0,5,Euclidian,97%
9254,1,5,Euclidian,97%
9255,9,5,Euclidian,97%
9256,3,5,Euclidian,97%
9257,2,5,Euclidian,97%
9258,7,5,Euclidian,97%
9259,1,5,Euclidian,97%
9260,1,5,Euclidian,97%
9261,1,5,Euclidian,97%
9262,3,5,Euclidian,97%
9263,3,5,Euclidian,97%
9264,3,5,Euclidian,97%
9265,1,5,Euclidian,97%
9266,5,5,Euclidian,97%
9267,8,5,Euclidian,97%
9268,4,5,Euclidian,97%
9269,4,5,Euclidian,97%
9270,4,5,Euclidian,97%
9271,8,5,Euclidian,97%
9272,2,5,Euclidian,97%
9273,0,5,Euclidian,97%
9274,4,5,Euclidian,97%
9275,6,5,Euclidian,97%
9276,2,5,Euclidian,97%
9277,8,5,Euclidian,97%
9278,1,5,Euclidian,97%
9279,2,5,Euclidian,97%
9280,2,5,Euclidian,97%
9281,5,5,Euclidian,97%
9282,7,5,Euclidian,97%
9283,3,5,Euclidian,97%
9284,6,5,Euclidian,97%
9285,2,5,Euclidian,97%
9286,9,5,Euclidian,97%
9287,1,5,Euclidian,97%
9288,5,5,Euclidian,97%
9289,7,5,Euclidian,97%
9290,6,5,Euclidian,97%
9291,7,5,Euclidian,97%
9292,9,5,Euclidian,97%
9293,1,5,Euclidian,97%
9294,0,5,Euclidian,97%
9295,2,5,Euclidian,97%
9296,6,5,Euclidian,97%
9297,0,5,Euclidian,97%
9298,1,5,Euclidian,97%
9299,7,5,Euclidian,97%
9300,0,5,Euclidian,97%
9301,8,5,Euclidian,97%
9302,6,5,Euclidian,97%
9303,5,5,Euclidian,97%
9304,3,5,Euclidian,97%
9305,5,5,Euclidian,97%
9306,0,5,Euclidian,97%
9307,5,5,Euclidian,97%
9308,6,5,Euclidian,97%
9309,2,5,Euclidian,97%
9310,0,5,Euclidian,97%
9311,0,5,Euclidian,97%
9312,8,5,Euclidian,97%
9313,9,5,Euclidian,97%
9314,6,5,Euclidian,97%
9315,1,5,Euclidian,97%
9316,2,5,Euclidian,97%
9317,9,5,Euclidian,97%
9318,7,5,Euclidian,97%
9319,5,5,Euclidian,97%
9320,4,5,Euclidian,97%
9321,8,5,Euclidian,97%
9322,7,5,Euclidian,97%
9323,0,5,Euclidian,97%
9324,1,5,Euclidian,97%
9325,4,5,Euclidian,97%
9326,1,5,Euclidian,97%
9327,2,5,Euclidian,97%
9328,5,5,Euclidian,97%
9329,7,5,Euclidian,97%
9330,1,5,Euclidian,97%
9331,6,5,Euclidian,97%
9332,0,5,Euclidian,97%
9333,9,5,Euclidian,97%
9334,5,5,Euclidian,97%
9335,1,5,Euclidian,97%
9336,3,5,Euclidian,97%
9337,5,5,Euclidian,97%
9338,0,5,Euclidian,97%
9339,8,5,Euclidian,97%
9340,2,5,Euclidian,97%
9341,4,5,Euclidian,97%
9342,3,5,Euclidian,97%
9343,1,5,Euclidian,97%
9344,3,5,Euclidian,97%
9345,6,5,Euclidian,97%
9346,4,5,Euclidian,97%
9347,3,5,Euclidian,97%
9348,0,5,Euclidian,97%
9349,5,5,Euclidian,97%
9350,2,5,Euclidian,97%
9351,6,5,Euclidian,97%
9352,5,5,Euclidian,97%
9353,3,5,Euclidian,97%
9354,4,5,Euclidian,97%
9355,6,5,Euclidian,97%
9356,8,5,Euclidian,97%
9357,5,5,Euclidian,97%
9358,0,5,Euclidian,97%
9359,6,5,Euclidian,97%
9360,3,5,Euclidian,97%
9361,6,5,Euclidian,97%
9362,4,5,Euclidian,97%
9363,4,5,Euclidian,97%
9364,2,5,Euclidian,97%
