ImageID, Label, k, Distance, Accuracy
7112,7,10,Euclidian,96%
7113,8,10,Euclidian,96%
7114,2,10,Euclidian,96%
7115,0,10,Euclidian,96%
7116,5,10,Euclidian,96%
7117,9,10,Euclidian,96%
7118,1,10,Euclidian,96%
7119,5,10,Euclidian,96%
7120,8,10,Euclidian,96%
7121,6,10,Euclidian,96%
7122,2,10,Euclidian,96%
7123,0,10,Euclidian,96%
7124,3,10,Euclidian,96%
7125,1,10,Euclidian,96%
7126,9,10,Euclidian,96%
7127,1,10,Euclidian,96%
7128,3,10,Euclidian,96%
7129,5,10,Euclidian,96%
7130,2,10,Euclidian,96%
7131,8,10,Euclidian,96%
7132,9,10,Euclidian,96%
7133,9,10,Euclidian,96%
7134,4,10,Euclidian,96%
7135,6,10,Euclidian,96%
7136,9,10,Euclidian,96%
7137,2,10,Euclidian,96%
7138,3,10,Euclidian,96%
7139,4,10,Euclidian,96%
7140,7,10,Euclidian,96%
7141,4,10,Euclidian,96%
7142,9,10,Euclidian,96%
7143,7,10,Euclidian,96%
7144,2,10,Euclidian,96%
7145,1,10,Euclidian,96%
7146,3,10,Euclidian,96%
7147,2,10,Euclidian,96%
7148,6,10,Euclidian,96%
7149,9,10,Euclidian,96%
7150,4,10,Euclidian,96%
7151,2,10,Euclidian,96%
7152,8,10,Euclidian,96%
7153,6,10,Euclidian,96%
7154,0,10,Euclidian,96%
7155,0,10,Euclidian,96%
7156,0,10,Euclidian,96%
7157,7,10,Euclidian,96%
7158,6,10,Euclidian,96%
7159,1,10,Euclidian,96%
7160,1,10,Euclidian,96%
7161,0,10,Euclidian,96%
7162,3,10,Euclidian,96%
7163,1,10,Euclidian,96%
7164,9,10,Euclidian,96%
7165,1,10,Euclidian,96%
7166,3,10,Euclidian,96%
7167,7,10,Euclidian,96%
7168,2,10,Euclidian,96%
7169,1,10,Euclidian,96%
7170,3,10,Euclidian,96%
7171,4,10,Euclidian,96%
7172,4,10,Euclidian,96%
7173,1,10,Euclidian,96%
7174,9,10,Euclidian,96%
7175,6,10,Euclidian,96%
7176,6,10,Euclidian,96%
7177,3,10,Euclidian,96%
7178,7,10,Euclidian,96%
7179,7,10,Euclidian,96%
7180,3,10,Euclidian,96%
7181,4,10,Euclidian,96%
7182,3,10,Euclidian,96%
7183,3,10,Euclidian,96%
7184,4,10,Euclidian,96%
7185,2,10,Euclidian,96%
7186,7,10,Euclidian,96%
7187,5,10,Euclidian,96%
7188,6,10,Euclidian,96%
7189,5,10,Euclidian,96%
7190,0,10,Euclidian,96%
7191,4,10,Euclidian,96%
7192,1,10,Euclidian,96%
7193,9,10,Euclidian,96%
7194,1,10,Euclidian,96%
7195,1,10,Euclidian,96%
7196,1,10,Euclidian,96%
7197,1,10,Euclidian,96%
7198,8,10,Euclidian,96%
7199,6,10,Euclidian,96%
7200,1,10,Euclidian,96%
7201,5,10,Euclidian,96%
7202,4,10,Euclidian,96%
7203,3,10,Euclidian,96%
7204,4,10,Euclidian,96%
7205,2,10,Euclidian,96%
7206,3,10,Euclidian,96%
7207,7,10,Euclidian,96%
7208,2,10,Euclidian,96%
7209,2,10,Euclidian,96%
7210,5,10,Euclidian,96%
7211,6,10,Euclidian,96%
7212,2,10,Euclidian,96%
7213,0,10,Euclidian,96%
7214,4,10,Euclidian,96%
7215,7,10,Euclidian,96%
7216,6,10,Euclidian,96%
7217,3,10,Euclidian,96%
7218,2,10,Euclidian,96%
7219,9,10,Euclidian,96%
7220,7,10,Euclidian,96%
7221,9,10,Euclidian,96%
7222,0,10,Euclidian,96%
7223,9,10,Euclidian,96%
7224,5,10,Euclidian,96%
7225,9,10,Euclidian,96%
7226,5,10,Euclidian,96%
7227,1,10,Euclidian,96%
7228,9,10,Euclidian,96%
7229,1,10,Euclidian,96%
7230,1,10,Euclidian,96%
7231,3,10,Euclidian,96%
7232,2,10,Euclidian,96%
7233,7,10,Euclidian,96%
7234,9,10,Euclidian,96%
7235,7,10,Euclidian,96%
7236,3,10,Euclidian,96%
7237,2,10,Euclidian,96%
7238,9,10,Euclidian,96%
7239,9,10,Euclidian,96%
7240,5,10,Euclidian,96%
7241,8,10,Euclidian,96%
7242,2,10,Euclidian,96%
7243,7,10,Euclidian,96%
7244,1,10,Euclidian,96%
7245,2,10,Euclidian,96%
7246,9,10,Euclidian,96%
7247,2,10,Euclidian,96%
7248,8,10,Euclidian,96%
7249,6,10,Euclidian,96%
7250,0,10,Euclidian,96%
7251,5,10,Euclidian,96%
7252,6,10,Euclidian,96%
7253,2,10,Euclidian,96%
7254,3,10,Euclidian,96%
7255,1,10,Euclidian,96%
7256,5,10,Euclidian,96%
7257,1,10,Euclidian,96%
7258,3,10,Euclidian,96%
7259,5,10,Euclidian,96%
7260,4,10,Euclidian,96%
7261,4,10,Euclidian,96%
7262,4,10,Euclidian,96%
7263,5,10,Euclidian,96%
7264,7,10,Euclidian,96%
7265,7,10,Euclidian,96%
7266,7,10,Euclidian,96%
7267,4,10,Euclidian,96%
7268,9,10,Euclidian,96%
7269,6,10,Euclidian,96%
7270,0,10,Euclidian,96%
7271,6,10,Euclidian,96%
7272,8,10,Euclidian,96%
7273,6,10,Euclidian,96%
7274,5,10,Euclidian,96%
7275,4,10,Euclidian,96%
7276,7,10,Euclidian,96%
7277,9,10,Euclidian,96%
7278,2,10,Euclidian,96%
7279,0,10,Euclidian,96%
7280,8,10,Euclidian,96%
7281,8,10,Euclidian,96%
7282,1,10,Euclidian,96%
7283,5,10,Euclidian,96%
7284,9,10,Euclidian,96%
7285,3,10,Euclidian,96%
7286,3,10,Euclidian,96%
7287,9,10,Euclidian,96%
7288,0,10,Euclidian,96%
7289,0,10,Euclidian,96%
7290,3,10,Euclidian,96%
7291,4,10,Euclidian,96%
7292,4,10,Euclidian,96%
7293,2,10,Euclidian,96%
7294,3,10,Euclidian,96%
7295,4,10,Euclidian,96%
7296,7,10,Euclidian,96%
7297,3,10,Euclidian,96%
7298,7,10,Euclidian,96%
7299,2,10,Euclidian,96%
7300,3,10,Euclidian,96%
7301,5,10,Euclidian,96%
7302,6,10,Euclidian,96%
7303,7,10,Euclidian,96%
7304,2,10,Euclidian,96%
7305,6,10,Euclidian,96%
7306,5,10,Euclidian,96%
7307,9,10,Euclidian,96%
7308,0,10,Euclidian,96%
7309,6,10,Euclidian,96%
7310,8,10,Euclidian,96%
7311,6,10,Euclidian,96%
7312,9,10,Euclidian,96%
7313,4,10,Euclidian,96%
7314,8,10,Euclidian,96%
7315,9,10,Euclidian,96%
7316,6,10,Euclidian,96%
7317,9,10,Euclidian,96%
7318,0,10,Euclidian,96%
7319,9,10,Euclidian,96%
7320,1,10,Euclidian,96%
7321,1,10,Euclidian,96%
7322,5,10,Euclidian,96%
7323,8,10,Euclidian,96%
7324,5,10,Euclidian,96%
7325,9,10,Euclidian,96%
7326,4,10,Euclidian,96%
7327,3,10,Euclidian,96%
7328,8,10,Euclidian,96%
7329,5,10,Euclidian,96%
7330,5,10,Euclidian,96%
7331,7,10,Euclidian,96%
7332,1,10,Euclidian,96%
7333,2,10,Euclidian,96%
7334,2,10,Euclidian,96%
7335,8,10,Euclidian,96%
7336,4,10,Euclidian,96%
7337,1,10,Euclidian,96%
7338,3,10,Euclidian,96%
7339,6,10,Euclidian,96%
7340,7,10,Euclidian,96%
7341,1,10,Euclidian,96%
7342,1,10,Euclidian,96%
7343,4,10,Euclidian,96%
7344,3,10,Euclidian,96%
7345,4,10,Euclidian,96%
7346,1,10,Euclidian,96%
7347,1,10,Euclidian,96%
7348,0,10,Euclidian,96%
7349,3,10,Euclidian,96%
7350,3,10,Euclidian,96%
7351,2,10,Euclidian,96%
7352,5,10,Euclidian,96%
7353,7,10,Euclidian,96%
7354,6,10,Euclidian,96%
7355,1,10,Euclidian,96%
7356,1,10,Euclidian,96%
7357,2,10,Euclidian,96%
7358,8,10,Euclidian,96%
7359,7,10,Euclidian,96%
7360,1,10,Euclidian,96%
7361,6,10,Euclidian,96%
7362,5,10,Euclidian,96%
7363,1,10,Euclidian,96%
7364,0,10,Euclidian,96%
7365,4,10,Euclidian,96%
7366,5,10,Euclidian,96%
7367,9,10,Euclidian,96%
7368,9,10,Euclidian,96%
7369,8,10,Euclidian,96%
7370,3,10,Euclidian,96%
7371,5,10,Euclidian,96%
7372,5,10,Euclidian,96%
7373,0,10,Euclidian,96%
7374,8,10,Euclidian,96%
7375,9,10,Euclidian,96%
7376,1,10,Euclidian,96%
7377,3,10,Euclidian,96%
7378,1,10,Euclidian,96%
7379,4,10,Euclidian,96%
7380,5,10,Euclidian,96%
7381,3,10,Euclidian,96%
7382,6,10,Euclidian,96%
7383,9,10,Euclidian,96%
7384,9,10,Euclidian,96%
7385,3,10,Euclidian,96%
7386,7,10,Euclidian,96%
7387,1,10,Euclidian,96%
7388,9,10,Euclidian,96%
7389,9,10,Euclidian,96%
7390,6,10,Euclidian,96%
7391,6,10,Euclidian,96%
7392,2,10,Euclidian,96%
7393,7,10,Euclidian,96%
7394,7,10,Euclidian,96%
7395,8,10,Euclidian,96%
7396,9,10,Euclidian,96%
7397,7,10,Euclidian,96%
7398,5,10,Euclidian,96%
7399,3,10,Euclidian,96%
7400,5,10,Euclidian,96%
7401,1,10,Euclidian,96%
7402,9,10,Euclidian,96%
7403,8,10,Euclidian,96%
7404,9,10,Euclidian,96%
7405,9,10,Euclidian,96%
7406,9,10,Euclidian,96%
7407,5,10,Euclidian,96%
7408,1,10,Euclidian,96%
7409,4,10,Euclidian,96%
7410,3,10,Euclidian,96%
7411,0,10,Euclidian,96%
7412,9,10,Euclidian,96%
7413,1,10,Euclidian,96%
7414,5,10,Euclidian,96%
7415,3,10,Euclidian,96%
7416,0,10,Euclidian,96%
7417,4,10,Euclidian,96%
7418,0,10,Euclidian,96%
7419,8,10,Euclidian,96%
7420,2,10,Euclidian,96%
7421,8,10,Euclidian,96%
7422,4,10,Euclidian,96%
7423,2,10,Euclidian,96%
7424,3,10,Euclidian,96%
7425,8,10,Euclidian,96%
7426,2,10,Euclidian,96%
7427,3,10,Euclidian,96%
7428,6,10,Euclidian,96%
7429,5,10,Euclidian,96%
7430,8,10,Euclidian,96%
7431,6,10,Euclidian,96%
7432,8,10,Euclidian,96%
7433,0,10,Euclidian,96%
7434,5,10,Euclidian,96%
7435,6,10,Euclidian,96%
7436,5,10,Euclidian,96%
7437,0,10,Euclidian,96%
7438,2,10,Euclidian,96%
7439,6,10,Euclidian,96%
7440,5,10,Euclidian,96%
7441,1,10,Euclidian,96%
7442,6,10,Euclidian,96%
7443,7,10,Euclidian,96%
7444,0,10,Euclidian,96%
7445,7,10,Euclidian,96%
7446,5,10,Euclidian,96%
7447,3,10,Euclidian,96%
7448,3,10,Euclidian,96%
7449,8,10,Euclidian,96%
7450,3,10,Euclidian,96%
7451,4,10,Euclidian,96%
7452,0,10,Euclidian,96%
7453,9,10,Euclidian,96%
7454,1,10,Euclidian,96%
7455,1,10,Euclidian,96%
7456,4,10,Euclidian,96%
7457,2,10,Euclidian,96%
7458,4,10,Euclidian,96%
7459,3,10,Euclidian,96%
7460,6,10,Euclidian,96%
7461,7,10,Euclidian,96%
7462,8,10,Euclidian,96%
7463,1,10,Euclidian,96%
7464,0,10,Euclidian,96%
7465,0,10,Euclidian,96%
7466,7,10,Euclidian,96%
7467,5,10,Euclidian,96%
7468,9,10,Euclidian,96%
7469,7,10,Euclidian,96%
7470,2,10,Euclidian,96%
7471,2,10,Euclidian,96%
7472,4,10,Euclidian,96%
7473,5,10,Euclidian,96%
7474,6,10,Euclidian,96%
7475,5,10,Euclidian,96%
7476,1,10,Euclidian,96%
7477,5,10,Euclidian,96%
7478,3,10,Euclidian,96%
7479,9,10,Euclidian,96%
7480,4,10,Euclidian,96%
7481,7,10,Euclidian,96%
7482,3,10,Euclidian,96%
7483,9,10,Euclidian,96%
7484,2,10,Euclidian,96%
7485,1,10,Euclidian,96%
7486,9,10,Euclidian,96%
7487,7,10,Euclidian,96%
7488,7,10,Euclidian,96%
7489,4,10,Euclidian,96%
7490,4,10,Euclidian,96%
7491,5,10,Euclidian,96%
7492,3,10,Euclidian,96%
7493,3,10,Euclidian,96%
7494,7,10,Euclidian,96%
7495,7,10,Euclidian,96%
7496,3,10,Euclidian,96%
7497,5,10,Euclidian,96%
7498,5,10,Euclidian,96%
7499,5,10,Euclidian,96%
7500,9,10,Euclidian,96%
7501,6,10,Euclidian,96%
7502,4,10,Euclidian,96%
7503,5,10,Euclidian,96%
7504,9,10,Euclidian,96%
7505,9,10,Euclidian,96%
7506,6,10,Euclidian,96%
7507,3,10,Euclidian,96%
7508,0,10,Euclidian,96%
7509,9,10,Euclidian,96%
7510,1,10,Euclidian,96%
7511,8,10,Euclidian,96%
7512,7,10,Euclidian,96%
7513,2,10,Euclidian,96%
7514,6,10,Euclidian,96%
7515,1,10,Euclidian,96%
7516,8,10,Euclidian,96%
7517,4,10,Euclidian,96%
7518,7,10,Euclidian,96%
7519,7,10,Euclidian,96%
7520,9,10,Euclidian,96%
7521,3,10,Euclidian,96%
7522,4,10,Euclidian,96%
7523,9,10,Euclidian,96%
7524,5,10,Euclidian,96%
7525,7,10,Euclidian,96%
7526,3,10,Euclidian,96%
7527,6,10,Euclidian,96%
7528,6,10,Euclidian,96%
7529,6,10,Euclidian,96%
7530,3,10,Euclidian,96%
7531,1,10,Euclidian,96%
7532,1,10,Euclidian,96%
7533,8,10,Euclidian,96%
7534,5,10,Euclidian,96%
7535,9,10,Euclidian,96%
7536,5,10,Euclidian,96%
7537,1,10,Euclidian,96%
7538,1,10,Euclidian,96%
7539,1,10,Euclidian,96%
7540,6,10,Euclidian,96%
7541,7,10,Euclidian,96%
7542,5,10,Euclidian,96%
7543,1,10,Euclidian,96%
7544,0,10,Euclidian,96%
7545,4,10,Euclidian,96%
7546,2,10,Euclidian,96%
7547,8,10,Euclidian,96%
7548,1,10,Euclidian,96%
7549,9,10,Euclidian,96%
7550,5,10,Euclidian,96%
7551,0,10,Euclidian,96%
7552,1,10,Euclidian,96%
7553,1,10,Euclidian,96%
7554,3,10,Euclidian,96%
7555,3,10,Euclidian,96%
7556,0,10,Euclidian,96%
7557,1,10,Euclidian,96%
7558,1,10,Euclidian,96%
7559,5,10,Euclidian,96%
7560,5,10,Euclidian,96%
7561,9,10,Euclidian,96%
7562,8,10,Euclidian,96%
7563,2,10,Euclidian,96%
7564,6,10,Euclidian,96%
7565,4,10,Euclidian,96%
7566,8,10,Euclidian,96%
7567,4,10,Euclidian,96%
7568,1,10,Euclidian,96%
7569,4,10,Euclidian,96%
7570,7,10,Euclidian,96%
7571,7,10,Euclidian,96%
7572,6,10,Euclidian,96%
7573,8,10,Euclidian,96%
7574,0,10,Euclidian,96%
7575,9,10,Euclidian,96%
7576,3,10,Euclidian,96%
7577,3,10,Euclidian,96%
7578,6,10,Euclidian,96%
7579,0,10,Euclidian,96%
7580,0,10,Euclidian,96%
7581,6,10,Euclidian,96%
7582,5,10,Euclidian,96%
7583,8,10,Euclidian,96%
7584,6,10,Euclidian,96%
7585,4,10,Euclidian,96%
7586,0,10,Euclidian,96%
7587,0,10,Euclidian,96%
7588,4,10,Euclidian,96%
7589,4,10,Euclidian,96%
7590,1,10,Euclidian,96%
7591,7,10,Euclidian,96%
7592,0,10,Euclidian,96%
7593,3,10,Euclidian,96%
7594,9,10,Euclidian,96%
7595,1,10,Euclidian,96%
7596,8,10,Euclidian,96%
7597,1,10,Euclidian,96%
7598,9,10,Euclidian,96%
7599,7,10,Euclidian,96%
7600,9,10,Euclidian,96%
7601,5,10,Euclidian,96%
7602,0,10,Euclidian,96%
7603,3,10,Euclidian,96%
7604,4,10,Euclidian,96%
7605,2,10,Euclidian,96%
7606,4,10,Euclidian,96%
7607,4,10,Euclidian,96%
7608,7,10,Euclidian,96%
7609,1,10,Euclidian,96%
7610,5,10,Euclidian,96%
7611,3,10,Euclidian,96%
7612,5,10,Euclidian,96%
7613,5,10,Euclidian,96%
7614,7,10,Euclidian,96%
7615,4,10,Euclidian,96%
7616,7,10,Euclidian,96%
7617,9,10,Euclidian,96%
7618,1,10,Euclidian,96%
7619,3,10,Euclidian,96%
7620,7,10,Euclidian,96%
7621,3,10,Euclidian,96%
7622,6,10,Euclidian,96%
7623,7,10,Euclidian,96%
7624,2,10,Euclidian,96%
7625,2,10,Euclidian,96%
7626,5,10,Euclidian,96%
7627,8,10,Euclidian,96%
7628,7,10,Euclidian,96%
7629,6,10,Euclidian,96%
7630,0,10,Euclidian,96%
7631,1,10,Euclidian,96%
7632,3,10,Euclidian,96%
7633,3,10,Euclidian,96%
7634,3,10,Euclidian,96%
7635,9,10,Euclidian,96%
7636,7,10,Euclidian,96%
7637,5,10,Euclidian,96%
7638,2,10,Euclidian,96%
7639,5,10,Euclidian,96%
7640,3,10,Euclidian,96%
7641,4,10,Euclidian,96%
7642,9,10,Euclidian,96%
7643,9,10,Euclidian,96%
7644,3,10,Euclidian,96%
7645,2,10,Euclidian,96%
7646,3,10,Euclidian,96%
7647,0,10,Euclidian,96%
7648,7,10,Euclidian,96%
7649,5,10,Euclidian,96%
7650,3,10,Euclidian,96%
7651,4,10,Euclidian,96%
7652,9,10,Euclidian,96%
7653,4,10,Euclidian,96%
7654,3,10,Euclidian,96%
7655,5,10,Euclidian,96%
7656,1,10,Euclidian,96%
7657,2,10,Euclidian,96%
7658,5,10,Euclidian,96%
7659,3,10,Euclidian,96%
7660,8,10,Euclidian,96%
7661,5,10,Euclidian,96%
7662,0,10,Euclidian,96%
7663,0,10,Euclidian,96%
7664,0,10,Euclidian,96%
7665,7,10,Euclidian,96%
7666,4,10,Euclidian,96%
7667,4,10,Euclidian,96%
7668,2,10,Euclidian,96%
7669,1,10,Euclidian,96%
7670,2,10,Euclidian,96%
7671,0,10,Euclidian,96%
7672,7,10,Euclidian,96%
7673,3,10,Euclidian,96%
7674,1,10,Euclidian,96%
7675,9,10,Euclidian,96%
7676,4,10,Euclidian,96%
7677,5,10,Euclidian,96%
7678,2,10,Euclidian,96%
7679,9,10,Euclidian,96%
7680,1,10,Euclidian,96%
7681,4,10,Euclidian,96%
7682,7,10,Euclidian,96%
7683,2,10,Euclidian,96%
7684,1,10,Euclidian,96%
7685,5,10,Euclidian,96%
7686,1,10,Euclidian,96%
7687,2,10,Euclidian,96%
7688,2,10,Euclidian,96%
7689,3,10,Euclidian,96%
7690,2,10,Euclidian,96%
7691,8,10,Euclidian,96%
7692,6,10,Euclidian,96%
7693,8,10,Euclidian,96%
7694,9,10,Euclidian,96%
7695,8,10,Euclidian,96%
7696,1,10,Euclidian,96%
7697,6,10,Euclidian,96%
7698,3,10,Euclidian,96%
7699,4,10,Euclidian,96%
7700,2,10,Euclidian,96%
7701,0,10,Euclidian,96%
7702,6,10,Euclidian,96%
7703,1,10,Euclidian,96%
7704,8,10,Euclidian,96%
7705,3,10,Euclidian,96%
7706,1,10,Euclidian,96%
7707,3,10,Euclidian,96%
7708,7,10,Euclidian,96%
7709,4,10,Euclidian,96%
7710,1,10,Euclidian,96%
7711,0,10,Euclidian,96%
7712,2,10,Euclidian,96%
7713,3,10,Euclidian,96%
7714,0,10,Euclidian,96%
7715,0,10,Euclidian,96%
7716,9,10,Euclidian,96%
7717,9,10,Euclidian,96%
7718,1,10,Euclidian,96%
7719,9,10,Euclidian,96%
7720,3,10,Euclidian,96%
7721,8,10,Euclidian,96%
7722,1,10,Euclidian,96%
7723,6,10,Euclidian,96%
7724,1,10,Euclidian,96%
7725,1,10,Euclidian,96%
7726,1,10,Euclidian,96%
7727,7,10,Euclidian,96%
7728,4,10,Euclidian,96%
7729,0,10,Euclidian,96%
7730,1,10,Euclidian,96%
7731,5,10,Euclidian,96%
7732,5,10,Euclidian,96%
7733,1,10,Euclidian,96%
7734,2,10,Euclidian,96%
7735,7,10,Euclidian,96%
7736,0,10,Euclidian,96%
7737,1,10,Euclidian,96%
7738,4,10,Euclidian,96%
7739,8,10,Euclidian,96%
7740,3,10,Euclidian,96%
7741,3,10,Euclidian,96%
7742,5,10,Euclidian,96%
7743,7,10,Euclidian,96%
7744,7,10,Euclidian,96%
7745,2,10,Euclidian,96%
7746,6,10,Euclidian,96%
7747,2,10,Euclidian,96%
7748,2,10,Euclidian,96%
7749,4,10,Euclidian,96%
7750,7,10,Euclidian,96%
7751,3,10,Euclidian,96%
7752,1,10,Euclidian,96%
7753,7,10,Euclidian,96%
7754,0,10,Euclidian,96%
7755,6,10,Euclidian,96%
7756,2,10,Euclidian,96%
7757,6,10,Euclidian,96%
7758,7,10,Euclidian,96%
7759,7,10,Euclidian,96%
7760,7,10,Euclidian,96%
7761,8,10,Euclidian,96%
7762,3,10,Euclidian,96%
7763,3,10,Euclidian,96%
7764,8,10,Euclidian,96%
7765,2,10,Euclidian,96%
7766,7,10,Euclidian,96%
7767,1,10,Euclidian,96%
7768,4,10,Euclidian,96%
7769,0,10,Euclidian,96%
7770,8,10,Euclidian,96%
7771,7,10,Euclidian,96%
7772,3,10,Euclidian,96%
7773,2,10,Euclidian,96%
7774,4,10,Euclidian,96%
7775,7,10,Euclidian,96%
7776,6,10,Euclidian,96%
7777,7,10,Euclidian,96%
7778,1,10,Euclidian,96%
7779,9,10,Euclidian,96%
7780,9,10,Euclidian,96%
7781,7,10,Euclidian,96%
7782,2,10,Euclidian,96%
7783,6,10,Euclidian,96%
7784,9,10,Euclidian,96%
7785,1,10,Euclidian,96%
7786,0,10,Euclidian,96%
7787,8,10,Euclidian,96%
7788,9,10,Euclidian,96%
7789,6,10,Euclidian,96%
7790,4,10,Euclidian,96%
7791,1,10,Euclidian,96%
7792,1,10,Euclidian,96%
7793,9,10,Euclidian,96%
7794,6,10,Euclidian,96%
7795,9,10,Euclidian,96%
7796,1,10,Euclidian,96%
7797,0,10,Euclidian,96%
7798,5,10,Euclidian,96%
7799,5,10,Euclidian,96%
7800,7,10,Euclidian,96%
7801,7,10,Euclidian,96%
7802,9,10,Euclidian,96%
7803,2,10,Euclidian,96%
7804,1,10,Euclidian,96%
7805,6,10,Euclidian,96%
7806,3,10,Euclidian,96%
7807,4,10,Euclidian,96%
7808,2,10,Euclidian,96%
7809,4,10,Euclidian,96%
7810,9,10,Euclidian,96%
7811,1,10,Euclidian,96%
7812,5,10,Euclidian,96%
7813,1,10,Euclidian,96%
7814,2,10,Euclidian,96%
7815,0,10,Euclidian,96%
7816,6,10,Euclidian,96%
7817,3,10,Euclidian,96%
7818,1,10,Euclidian,96%
7819,9,10,Euclidian,96%
7820,7,10,Euclidian,96%
7821,7,10,Euclidian,96%
7822,9,10,Euclidian,96%
7823,7,10,Euclidian,96%
7824,8,10,Euclidian,96%
7825,9,10,Euclidian,96%
7826,5,10,Euclidian,96%
7827,5,10,Euclidian,96%
7828,9,10,Euclidian,96%
7829,2,10,Euclidian,96%
7830,1,10,Euclidian,96%
7831,1,10,Euclidian,96%
7832,6,10,Euclidian,96%
7833,1,10,Euclidian,96%
7834,6,10,Euclidian,96%
7835,6,10,Euclidian,96%
7836,8,10,Euclidian,96%
7837,5,10,Euclidian,96%
7838,1,10,Euclidian,96%
7839,1,10,Euclidian,96%
7840,8,10,Euclidian,96%
7841,7,10,Euclidian,96%
7842,0,10,Euclidian,96%
7843,1,10,Euclidian,96%
7844,3,10,Euclidian,96%
7845,1,10,Euclidian,96%
7846,3,10,Euclidian,96%
7847,9,10,Euclidian,96%
7848,8,10,Euclidian,96%
7849,3,10,Euclidian,96%
7850,6,10,Euclidian,96%
7851,5,10,Euclidian,96%
7852,3,10,Euclidian,96%
7853,7,10,Euclidian,96%
7854,7,10,Euclidian,96%
7855,8,10,Euclidian,96%
7856,5,10,Euclidian,96%
7857,8,10,Euclidian,96%
7858,8,10,Euclidian,96%
7859,6,10,Euclidian,96%
7860,0,10,Euclidian,96%
7861,5,10,Euclidian,96%
7862,8,10,Euclidian,96%
7863,4,10,Euclidian,96%
7864,1,10,Euclidian,96%
7865,7,10,Euclidian,96%
7866,6,10,Euclidian,96%
7867,0,10,Euclidian,96%
7868,3,10,Euclidian,96%
7869,9,10,Euclidian,96%
7870,5,10,Euclidian,96%
7871,5,10,Euclidian,96%
7872,1,10,Euclidian,96%
7873,0,10,Euclidian,96%
7874,9,10,Euclidian,96%
7875,2,10,Euclidian,96%
7876,8,10,Euclidian,96%
7877,5,10,Euclidian,96%
7878,6,10,Euclidian,96%
7879,5,10,Euclidian,96%
7880,0,10,Euclidian,96%
7881,5,10,Euclidian,96%
7882,4,10,Euclidian,96%
7883,3,10,Euclidian,96%
7884,3,10,Euclidian,96%
7885,2,10,Euclidian,96%
7886,2,10,Euclidian,96%
7887,1,10,Euclidian,96%
7888,9,10,Euclidian,96%
7889,6,10,Euclidian,96%
7890,5,10,Euclidian,96%
7891,8,10,Euclidian,96%
7892,1,10,Euclidian,96%
7893,1,10,Euclidian,96%
7894,0,10,Euclidian,96%
7895,7,10,Euclidian,96%
7896,6,10,Euclidian,96%
7897,1,10,Euclidian,96%
7898,0,10,Euclidian,96%
7899,6,10,Euclidian,96%
7900,7,10,Euclidian,96%
7901,2,10,Euclidian,96%
7902,6,10,Euclidian,96%
7903,5,10,Euclidian,96%
7904,0,10,Euclidian,96%
7905,0,10,Euclidian,96%
7906,1,10,Euclidian,96%
7907,9,10,Euclidian,96%
7908,5,10,Euclidian,96%
7909,2,10,Euclidian,96%
7910,1,10,Euclidian,96%
7911,4,10,Euclidian,96%
7912,5,10,Euclidian,96%
7913,8,10,Euclidian,96%
7914,0,10,Euclidian,96%
7915,7,10,Euclidian,96%
7916,7,10,Euclidian,96%
7917,7,10,Euclidian,96%
7918,1,10,Euclidian,96%
7919,5,10,Euclidian,96%
7920,3,10,Euclidian,96%
7921,8,10,Euclidian,96%
7922,5,10,Euclidian,96%
7923,2,10,Euclidian,96%
7924,1,10,Euclidian,96%
7925,5,10,Euclidian,96%
7926,5,10,Euclidian,96%
7927,1,10,Euclidian,96%
7928,0,10,Euclidian,96%
7929,3,10,Euclidian,96%
7930,6,10,Euclidian,96%
7931,5,10,Euclidian,96%
7932,0,10,Euclidian,96%
7933,9,10,Euclidian,96%
7934,3,10,Euclidian,96%
7935,0,10,Euclidian,96%
7936,9,10,Euclidian,96%
7937,5,10,Euclidian,96%
7938,2,10,Euclidian,96%
7939,6,10,Euclidian,96%
7940,5,10,Euclidian,96%
7941,2,10,Euclidian,96%
7942,6,10,Euclidian,96%
7943,8,10,Euclidian,96%
7944,8,10,Euclidian,96%
7945,7,10,Euclidian,96%
7946,2,10,Euclidian,96%
7947,1,10,Euclidian,96%
7948,2,10,Euclidian,96%
7949,0,10,Euclidian,96%
7950,1,10,Euclidian,96%
7951,5,10,Euclidian,96%
7952,7,10,Euclidian,96%
7953,1,10,Euclidian,96%
7954,1,10,Euclidian,96%
7955,8,10,Euclidian,96%
7956,0,10,Euclidian,96%
7957,9,10,Euclidian,96%
7958,9,10,Euclidian,96%
7959,0,10,Euclidian,96%
7960,0,10,Euclidian,96%
7961,3,10,Euclidian,96%
7962,7,10,Euclidian,96%
7963,5,10,Euclidian,96%
7964,1,10,Euclidian,96%
7965,1,10,Euclidian,96%
7966,7,10,Euclidian,96%
7967,0,10,Euclidian,96%
7968,7,10,Euclidian,96%
7969,0,10,Euclidian,96%
7970,8,10,Euclidian,96%
7971,7,10,Euclidian,96%
7972,0,10,Euclidian,96%
7973,6,10,Euclidian,96%
7974,0,10,Euclidian,96%
7975,1,10,Euclidian,96%
7976,3,10,Euclidian,96%
7977,0,10,Euclidian,96%
7978,5,10,Euclidian,96%
7979,2,10,Euclidian,96%
7980,3,10,Euclidian,96%
7981,2,10,Euclidian,96%
7982,3,10,Euclidian,96%
7983,6,10,Euclidian,96%
7984,3,10,Euclidian,96%
